,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response,responses
0,0,1.0,fullscreen,0,5861,0.0-0.0,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,9882,0.0-1.0,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,3811.5,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,9883,0.0-2.0,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,16403,0.0-3.0-0.0,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,6518.2999999523,,static/images/instructions_CB_1/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,25680,0.0-3.1-0.1,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,9274.3999999762,,static/images/instructions_CB_1/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,30496,0.0-3.2-0.2,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,4813.5999999642,,static/images/instructions_CB_1/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,36864,0.0-3.3-0.3,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,6365.6999999881,,static/images/instructions_CB_1/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,44512,0.0-3.4-0.4,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,7646.4000000358,,static/images/instructions_CB_1/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,46304,0.0-3.5-0.5,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,1789.8000000119,,static/images/instructions_CB_1/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,51248,0.0-3.6-0.6,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,4942.1999999881,,static/images/instructions_CB_1/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,62336,0.0-3.7-0.7,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,11086.6000000238,,static/images/instructions_CB_1/Slide8.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,72480,0.0-3.8-0.8,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,10142.1000000238,,static/images/instructions_CB_1/Slide9.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,image-keyboard-response,12,81616,0.0-3.9-0.9,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,9133.5999999642,,static/images/instructions_CB_1/Slide10.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,image-keyboard-response,13,89712,0.0-3.10-0.10,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,8094.5,,static/images/instructions_CB_1/Slide11.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,image-keyboard-response,14,102224,0.0-3.11-0.11,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,12510.3999999762,,static/images/instructions_CB_1/Slide12.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,image-keyboard-response,15,116400,0.0-3.12-0.12,yth695mh23i,2022-09-19 17:57:35.035,608078f433346dd7a841b511,1,82,0,1,4,37,female,14174.3000000119,,static/images/instructions_CB_1/Slide13.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
