,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response,responses
0,0,1.0,fullscreen,0,4090,0.0-0.0,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,14317,0.0-1.0,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,10129.0,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,14318,0.0-2.0,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,26431,0.0-3.0-0.0,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,12112.1999999993,,static/images/instructions_CB_3/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,41247,0.0-3.1-0.1,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,14815.0,,static/images/instructions_CB_3/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,48307,0.0-3.2-0.2,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,7058.3000000007,,static/images/instructions_CB_3/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,61322,0.0-3.3-0.3,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,13014.5,,static/images/instructions_CB_3/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,71582,0.0-3.4-0.4,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,10259.2999999989,,static/images/instructions_CB_3/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,74404,0.0-3.5-0.5,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,2820.8999999985,,static/images/instructions_CB_3/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,80525,0.0-3.6-0.6,3s2nekuzz8a,2022-09-19 15:31:45.028,5fc74b5900f0a5079e03dbae,3,67,42,37,40,52,Male,6120.5,,static/images/instructions_CB_3/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
