,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response,responses
0,0,1.0,fullscreen,0,2333,0.0-0.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,4668,0.0-1.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,2306.599999994,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,4668,0.0-2.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,8956,0.0-3.0-0.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,4286.7999999821,,static/images/instructions_CB_2/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,16651,0.0-3.1-0.1,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,7693.7999999821,,static/images/instructions_CB_2/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,19523,0.0-3.2-0.2,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,2870.900000006,,static/images/instructions_CB_2/Slide3.png,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,20610,0.0-3.3-0.3,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,1086.900000006,,static/images/instructions_CB_2/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,23619,0.0-3.4-0.4,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,3007.8000000119,,static/images/instructions_CB_2/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,29170,0.0-3.5-0.5,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,5551.599999994,,static/images/instructions_CB_2/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,37130,0.0-3.6-0.6,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,7959.2000000179,,static/images/instructions_CB_2/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,38946,0.0-3.7-0.7,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,1815.099999994,,static/images/instructions_CB_2/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,46394,0.0-3.8-0.8,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,7447.7000000179,,static/images/instructions_CB_2/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,image-keyboard-response,12,61722,0.0-3.9-0.9,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,15327.400000006,,static/images/instructions_CB_2/Slide8.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,image-keyboard-response,13,67090,0.0-3.10-0.10,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,5367.2999999821,,static/images/instructions_CB_2/Slide9.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,image-keyboard-response,14,78818,0.0-3.11-0.11,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,11727.7999999821,,static/images/instructions_CB_2/Slide10.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,image-keyboard-response,15,83674,0.0-3.12-0.12,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,4854.6999999881,,static/images/instructions_CB_2/Slide11.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,,image-keyboard-response,16,95587,0.0-3.13-0.13,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,11911.8000000119,,static/images/instructions_CB_2/Slide12.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,,image-keyboard-response,17,113219,0.0-3.14-0.14,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,17631.400000006,,static/images/instructions_CB_2/Slide13.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,image-keyboard-response,18,118426,0.0-3.15-0.15,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,5207.1999999881,,static/images/instructions_CB_2/Slide14.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,image-keyboard-response,19,125107,0.0-3.16-0.16,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,6679.8000000119,,static/images/instructions_CB_2/Slide15.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,image-keyboard-response,20,129322,0.0-3.17-0.17,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,4215.0,,static/images/instructions_CB_2/Slide16.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,image-keyboard-response,21,134818,0.0-3.18-0.18,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,5495.400000006,,static/images/instructions_CB_2/Slide17.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,image-keyboard-response,22,137403,0.0-3.19-0.19,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,2583.900000006,,static/images/instructions_CB_2/Slide18.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,image-keyboard-response,23,141235,0.0-3.20-0.20,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,3831.2000000179,,static/images/instructions_CB_2/Slide19.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,html-keyboard-response,24,142737,0.0-4.0-0.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,"<img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,,html-keyboard-response,25,144587,0.0-4.0-1.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,1348.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,,html-keyboard-response,26,146088,0.0-4.0-2.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/2_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,,html-keyboard-response,27,147590,0.0-4.0-3.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,,html-keyboard-response,28,148096,0.0-4.0-4.0,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,,,,1.0,learning,0.0,A,,black,,stars,,,,A,black,stars,,1.0,1.0,NA,left,1348.0,2.0,0.0,0.0,,,
29,0,,html-keyboard-response,29,149598,0.0-4.1-0.1,d4ftibxj1kh,2022-09-19 17:34:25.309,5f42167916548e3e557a1e6a,2,100,36,0,0,25,Female,,,"<img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
