,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response,responses
0,0,1.0,fullscreen,0,4295,0.0-0.0,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,24183,0.0-1.0,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,19760.099999994,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,24185,0.0-2.0,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,29796,0.0-3.0-0.0,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,5610.2000000179,,static/images/instructions_CB_1/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,38408,0.0-3.1-0.1,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,8610.8999999762,,static/images/instructions_CB_1/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,42359,0.0-3.2-0.2,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,3950.599999994,,static/images/instructions_CB_1/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,46147,0.0-3.3-0.3,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,3786.0,,static/images/instructions_CB_1/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,54744,0.0-3.4-0.4,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,8596.5,,static/images/instructions_CB_1/Slide5.png,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,55960,0.0-3.5-0.5,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,1215.400000006,,static/images/instructions_CB_1/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,56764,0.0-3.6-0.6,e2z84lzbop,2022-09-19 17:33:39.500,632085a9bf72d10d30d799c6,1,79,42,60,42,26,Male,802.900000006,,static/images/instructions_CB_1/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
