,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response,responses
0,0,1.0,fullscreen,0,3143,0.0-0.0,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,315319,0.0-1.0,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,312147.8999999985,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,315321,0.0-2.0,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,326323,0.0-3.0-0.0,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,10999.8000000045,,static/images/instructions_CB_3/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,395507,0.0-3.1-0.1,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,69182.799999997,,static/images/instructions_CB_3/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,424120,0.0-3.2-0.2,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,28612.6000000015,,static/images/instructions_CB_3/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,437314,0.0-3.3-0.3,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,13192.6000000015,,static/images/instructions_CB_3/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,445057,0.0-3.4-0.4,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,7742.700000003,,static/images/instructions_CB_3/Slide5.png,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,447381,0.0-3.5-0.5,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,2322.6000000015,,static/images/instructions_CB_3/Slide4.png,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,449246,0.0-3.6-0.6,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,1864.8000000045,,static/images/instructions_CB_3/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,449905,0.0-3.7-0.7,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,657.8999999985,,static/images/instructions_CB_3/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,458035,0.0-3.8-0.8,d7f3p7hitqi,2022-09-19 14:55:22.492,5f49f3262a3d07563d14a7f1,3,100,38,95,35,28,Male,8129.6999999955,,static/images/instructions_CB_3/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
