,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response,responses
0,0,1.0,fullscreen,0,3201,0.0-0.0,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,6596,0.0-1.0,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,3306.0,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,6603,0.0-2.0,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,10035,0.0-3.0-0.0,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,3431.0,,static/images/instructions_CB_2/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,17244,0.0-3.1-0.1,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,7208.0,,static/images/instructions_CB_2/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,20305,0.0-3.2-0.2,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,3060.0,,static/images/instructions_CB_2/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,23922,0.0-3.3-0.3,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,3616.0,,static/images/instructions_CB_2/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,29029,0.0-3.4-0.4,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,5106.0,,static/images/instructions_CB_2/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,30313,0.0-3.5-0.5,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,1281.0,,static/images/instructions_CB_2/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,33446,0.0-3.6-0.6,9cdz8r0q26a,2022-09-19 17:58:06.627,62bb42e2f21cfdb280cc975f,2,21,66,34,83,27,Female,3132.0,,static/images/instructions_CB_2/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
