,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response,responses
0,0,1.0,fullscreen,0,3099,0.0-0.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,6703,0.0-1.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,3496.6000000238,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,6707,0.0-2.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,16764,0.0-3.0-0.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,10056.1999999881,,static/images/instructions_CB_3/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,39253,0.0-3.1-0.1,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,22487.3000000119,,static/images/instructions_CB_3/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,47430,0.0-3.2-0.2,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,8175.5,,static/images/instructions_CB_3/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,57336,0.0-3.3-0.3,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,9905.3000000119,,static/images/instructions_CB_3/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,65660,0.0-3.4-0.4,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,8322.8000000119,,static/images/instructions_CB_3/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,69679,0.0-3.5-0.5,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,4018.8999999762,,static/images/instructions_CB_3/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,89582,0.0-3.6-0.6,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,19901.6999999881,,static/images/instructions_CB_3/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,103282,0.0-3.7-0.7,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,13699.3999999762,,static/images/instructions_CB_3/Slide8.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,116128,0.0-3.8-0.8,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,12844.6999999881,,static/images/instructions_CB_3/Slide9.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,image-keyboard-response,12,135892,0.0-3.9-0.9,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,19763.5,,static/images/instructions_CB_3/Slide10.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,image-keyboard-response,13,144128,0.0-3.10-0.10,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,8234.3000000119,,static/images/instructions_CB_3/Slide11.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,image-keyboard-response,14,161019,0.0-3.11-0.11,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,16891.0999999642,,static/images/instructions_CB_3/Slide12.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,image-keyboard-response,15,168867,0.0-3.12-0.12,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,7846.8000000119,,static/images/instructions_CB_3/Slide13.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,,image-keyboard-response,16,173388,0.0-3.13-0.13,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,4520.2000000477,,static/images/instructions_CB_3/Slide14.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,,image-keyboard-response,17,179351,0.0-3.14-0.14,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,5962.5,,static/images/instructions_CB_3/Slide15.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,image-keyboard-response,18,188931,0.0-3.15-0.15,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,9579.0999999642,,static/images/instructions_CB_3/Slide16.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,image-keyboard-response,19,191668,0.0-3.16-0.16,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,2736.1999999881,,static/images/instructions_CB_3/Slide17.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,image-keyboard-response,20,201298,0.0-3.17-0.17,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,9628.1999999881,,static/images/instructions_CB_3/Slide18.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,image-keyboard-response,21,203734,0.0-3.18-0.18,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,2435.5999999642,,static/images/instructions_CB_3/Slide19.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,html-keyboard-response,22,205246,0.0-4.0-0.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,"<img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,html-keyboard-response,23,206143,0.0-4.0-1.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,387.8000000119,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,html-keyboard-response,24,207655,0.0-4.0-2.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/6_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,,html-keyboard-response,25,209165,0.0-4.0-3.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,,html-keyboard-response,26,209678,0.0-4.0-4.0,1yf3geb1pa4i,2022-09-19 15:35:30.208,59400f1c6b84600001e76c13,3,37,33,25,34,33,female,,,,,,1.0,learning,0.0,A,,black,,moons,,,,A,black,moons,,1.0,1.0,NA,right,387.8000000119,6.0,1.0,1.0,,,
