,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response,responses
0,0,1.0,fullscreen,0,51339,0.0-0.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,57634,0.0-1.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,5943.7000000002,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,57635,0.0-2.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,150740,0.0-3.0-0.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,93103.8999999994,,static/images/instructions_CB_0/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,170835,0.0-3.1-0.1,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,20093.8000000007,,static/images/instructions_CB_0/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,178889,0.0-3.2-0.2,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,8053.5,,static/images/instructions_CB_0/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,195605,0.0-3.3-0.3,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,16714.7000000002,,static/images/instructions_CB_0/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,224229,0.0-3.4-0.4,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,28632.6999999993,,static/images/instructions_CB_0/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,229494,0.0-3.5-0.5,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,5263.5,,static/images/instructions_CB_0/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,236492,0.0-3.6-0.6,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,6997.2999999998,,static/images/instructions_CB_0/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,260374,0.0-3.7-0.7,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,23881.5999999996,,static/images/instructions_CB_0/Slide8.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,271113,0.0-3.8-0.8,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,10738.0,,static/images/instructions_CB_0/Slide9.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,image-keyboard-response,12,303692,0.0-3.9-0.9,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,32583.9000000004,,static/images/instructions_CB_0/Slide10.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,image-keyboard-response,13,320599,0.0-3.10-0.10,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,16906.3999999994,,static/images/instructions_CB_0/Slide11.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,image-keyboard-response,14,337646,0.0-3.11-0.11,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,17045.6000000006,,static/images/instructions_CB_0/Slide12.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,image-keyboard-response,15,398232,0.0-3.12-0.12,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,60582.9000000004,,static/images/instructions_CB_0/Slide13.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,,image-keyboard-response,16,440211,0.0-3.13-0.13,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,41978.2999999998,,static/images/instructions_CB_0/Slide14.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,,image-keyboard-response,17,457381,0.0-3.14-0.14,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,17168.6999999993,,static/images/instructions_CB_0/Slide15.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,image-keyboard-response,18,466817,0.0-3.15-0.15,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,9425.3999999994,,static/images/instructions_CB_0/Slide16.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,image-keyboard-response,19,481702,0.0-3.16-0.16,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,14884.8999999994,,static/images/instructions_CB_0/Slide17.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,image-keyboard-response,20,495336,0.0-3.17-0.17,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,13633.1000000006,,static/images/instructions_CB_0/Slide18.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,image-keyboard-response,21,508458,0.0-3.18-0.18,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,13121.7000000002,,static/images/instructions_CB_0/Slide19.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,html-keyboard-response,22,509967,0.0-4.0-0.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,,,"<img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,html-keyboard-response,23,513162,0.0-4.0-1.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,2680.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,html-keyboard-response,24,514671,0.0-4.0-2.0,5epmzqjn7o8,2022-09-19 15:45:37.798,62ff91a60dded72baabb414c,0,44,68,65,88,26,Male,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/4_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
