,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response,responses
0,0,1.0,fullscreen,0,19306,0.0-0.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,external-html,1,42359,0.0-1.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,22983.2999999523,static/js/sub/consent.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,,call-function,2,42360,0.0-2.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,,image-keyboard-response,3,58495,0.0-3.0-0.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,16134.5,,static/images/instructions_CB_3/Slide1.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,,image-keyboard-response,4,101596,0.0-3.1-0.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,43099.7999999523,,static/images/instructions_CB_3/Slide2.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,,image-keyboard-response,5,136460,0.0-3.2-0.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,34862.6000000238,,static/images/instructions_CB_3/Slide3.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,,image-keyboard-response,6,152161,0.0-3.3-0.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,15699.1999999881,,static/images/instructions_CB_3/Slide4.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,,image-keyboard-response,7,193299,0.0-3.4-0.4,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,41137.8000000119,,static/images/instructions_CB_3/Slide5.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,,image-keyboard-response,8,197412,0.0-3.5-0.5,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,4111.8000000119,,static/images/instructions_CB_3/Slide6.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,,image-keyboard-response,9,205636,0.0-3.6-0.6,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,8223.3999999762,,static/images/instructions_CB_3/Slide7.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,,image-keyboard-response,10,235926,0.0-3.7-0.7,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,30289.0,,static/images/instructions_CB_3/Slide8.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,,image-keyboard-response,11,248039,0.0-3.8-0.8,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,12112.3000000119,,static/images/instructions_CB_3/Slide9.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,,image-keyboard-response,12,270916,0.0-3.9-0.9,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,22876.1000000238,,static/images/instructions_CB_3/Slide10.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,,image-keyboard-response,13,286092,0.0-3.10-0.10,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,15175.8999999762,,static/images/instructions_CB_3/Slide11.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,,image-keyboard-response,14,299542,0.0-3.11-0.11,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,13449.1000000238,,static/images/instructions_CB_3/Slide12.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,,image-keyboard-response,15,316780,0.0-3.12-0.12,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,17237.6000000238,,static/images/instructions_CB_3/Slide13.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,,image-keyboard-response,16,326343,0.0-3.13-0.13,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,9562.3000000119,,static/images/instructions_CB_3/Slide14.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,,image-keyboard-response,17,343394,0.0-3.14-0.14,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,17050.8000000119,,static/images/instructions_CB_3/Slide15.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,image-keyboard-response,18,353433,0.0-3.15-0.15,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,10037.3999999762,,static/images/instructions_CB_3/Slide16.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,image-keyboard-response,19,367033,0.0-3.16-0.16,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,13599.4000000358,,static/images/instructions_CB_3/Slide17.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,image-keyboard-response,20,407499,0.0-3.17-0.17,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,40465.0,,static/images/instructions_CB_3/Slide18.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,image-keyboard-response,21,425399,0.0-3.18-0.18,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,17899.5,,static/images/instructions_CB_3/Slide19.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,html-keyboard-response,22,426909,0.0-4.0-0.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,html-keyboard-response,23,430427,0.0-4.0-1.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,html-keyboard-response,24,430428,0.0-4.0-2.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,,html-keyboard-response,25,431936,0.0-4.0-3.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<p style=""font-size:50px"">Too slow!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,,html-keyboard-response,26,432443,0.0-4.0-4.0,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,1.0,learning,0.0,A,,black,,moons,,,,A,black,moons,,1.0,1.0,NA,,,,,,,,,
27,0,,html-keyboard-response,27,433955,0.0-4.1-0.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,,html-keyboard-response,28,435924,0.0-4.1-1.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,1458.9000000358,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
29,0,,html-keyboard-response,29,437439,0.0-4.1-2.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/10_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,,html-keyboard-response,30,438958,0.0-4.1-3.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,,html-keyboard-response,31,439468,0.0-4.1-4.1,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,1.0,learning,1.0,B,,red,,moons,,,,B,red,moons,,0.0,1.0,1,left,1458.9000000358,10.0,1.0,1.0,,,,
32,0,,html-keyboard-response,32,440976,0.0-4.2-0.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,,html-keyboard-response,33,442262,0.0-4.2-1.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,777.6999999881,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
34,0,,html-keyboard-response,34,443768,0.0-4.2-2.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/7_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,,html-keyboard-response,35,445290,0.0-4.2-3.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,,html-keyboard-response,36,445803,0.0-4.2-4.2,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,1.0,learning,2.0,C,,black,,stars,,,,C,black,stars,,1.0,0.0,NA,right,777.6999999881,7.0,1.0,1.0,,,,
37,0,,html-keyboard-response,37,447315,0.0-4.3-0.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,,html-keyboard-response,38,448589,0.0-4.3-1.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,766.1999999881,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
39,0,,html-keyboard-response,39,450102,0.0-4.3-2.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/8_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,,html-keyboard-response,40,451617,0.0-4.3-3.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,,html-keyboard-response,41,452127,0.0-4.3-4.3,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,,,1.0,learning,3.0,D,,red,,stars,,,,D,red,stars,,0.0,0.0,0,right,766.1999999881,8.0,1.0,0.0,,,,
42,0,,html-keyboard-response,42,453638,0.0-4.4-0.4,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,,,"<img src=""static/images/cards/stack_of_red_bolts.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,,html-keyboard-response,43,454726,0.0-4.4-1.4,k8wm0nx1cw,2022-09-19 17:57:53.587,5b6641d6bd3c8a0001d487d5,3,76,19,70,44,35,Female,582.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
